DeviceID,Timestamp,rawData,msgType,status,airtemp,airhumidity,irtemp,dewpoint,battery,longitude,latitude
"	1FEFFEC",2022-12-05T13:21:21,0xa00a1c4c300a4be05e0000,1,0,10.28,76.48,10.75,32.94,,,
"	1FEFFEC",2022-12-05T13:31:21,0xa00a2b4c340a47e10a0000,1,0,10.43,76.52,10.71,31.1,,,
"	1FEFFEC",2022-12-05T13:41:20,0xa00a354c3e0a41e1160000,1,0,10.53,76.62,10.65,31.22,,,
"	1FEFFEC",2022-12-05T13:51:21,0xa00a3a4c380a2de11a0000,1,0,10.58,76.56,10.45,31.26,,,
"	1FEFFEC",2022-12-05T14:01:21,0xa00a394c320a35e1170000,1,0,10.57,76.5,10.53,31.23,,,
"	1FEFFEC",2022-12-05T14:11:21,0xa00a374c230a2de1120000,1,0,10.55,76.35,10.45,31.18,,,
"	1FEFFEC",2022-12-05T14:21:21,0xa00a2d4c110a07e1050000,1,0,10.45,76.17,10.7,31.5,,,
"	1FEFFEC",2022-12-05T14:31:20,0xa00a214c0a0a17e05b0000,1,0,10.33,76.1,10.23,32.91,,,
"	1FEFFEC",2022-12-05T14:41:21,0xa00a174c0e094de0520000,1,0,10.23,76.14,9.77,32.82,,,
"	1FEFFEC",2022-12-05T14:51:21,0xa00a0d4c25092be04d0000,1,0,10.13,76.37,9.43,32.77,,,
"	1FEFFEC",2022-12-05T15:01:21,0xa00a054c490943e04c0000,1,0,10.5,76.73,9.67,32.76,,,
"	1FEFFEC",2022-12-05T15:11:20,0xa0095d4c620939e0450000,1,0,9.93,76.98,9.57,32.69,,,
"	1FEFFEC",2022-12-05T15:21:21,0xa009524d090919e03c0000,1,0,9.82,77.9,9.25,32.6,,,
"	1FEFFEC",2022-12-05T15:31:20,0xa009424d10085be02e0000,1,0,9.66,77.16,8.91,32.46,,,
"	1FEFFEC",2022-12-05T15:41:21,0xa009334d150847e0200000,1,0,9.51,77.21,8.71,32.32,,,
"	1FEFFEC",2022-12-05T15:51:20,0xa009254d1a0841e0130000,1,0,9.37,77.26,8.65,32.19,,,
"	1FEFFEC",2022-12-05T16:01:21,0xa0091b4d23083fe00a0000,1,0,9.27,77.35,8.63,32.1,,,
"	1FEFFEC",2022-12-05T16:11:21,0xa0090d4d2d0831df620000,1,0,9.13,77.45,8.49,33.98,,,
"	1FEFFEC",2022-12-05T16:21:20,0xa009034d370825df5a0000,1,0,9.3,77.55,8.37,33.9,,,
"	1FEFFEC",2022-12-05T16:31:20,0xa0085a4d3f0823df4f0000,1,0,8.9,77.63,8.35,33.79,,,
"	1FEFFEC",2022-12-05T16:41:21,0xa0084a4d3b075fdf3e0000,1,0,8.74,77.59,7.95,33.62,,,
"	1FEFFEC",2022-12-05T16:51:21,0xa008374d2d081ddf280000,1,0,8.55,77.45,8.29,33.4,,,
"	1FEFFEC",2022-12-05T17:01:21,0xa008204d0e074bdf0b0000,1,0,8.32,77.14,7.75,33.11,,,
"	1FEFFEC",2022-12-05T17:11:20,0xa0080c4d00071bde580000,1,0,8.12,77,7.27,34.88,,,
"	1FEFFEC",2022-12-05T17:21:20,0xa008034d110735de530000,1,0,8.3,77.17,7.53,34.83,,,
"	1FEFFEC",2022-12-05T17:31:20,0xa008014d30073dde570000,1,0,8.1,77.48,7.61,34.87,,,
"	1FEFFEC",2022-12-05T17:41:21,0xa008044d4b0759de5f0000,1,0,8.4,77.75,7.89,34.95,,,
"	1FEFFEC",2022-12-05T17:51:21,0xa008024d5b073fde610000,1,0,8.2,77.91,7.63,34.97,,,
"	1FEFFEC",2022-12-05T18:01:21,0xa008024e00075fde620000,1,0,8.2,78,7.95,34.98,,,
"	1FEFFEC",2022-12-05T18:11:21,0xa008044e030749df010000,1,0,8.4,78.3,7.73,33.1,,,
"	1FEFFEC",2022-12-05T18:21:20,0xa008044e0a073fdf020000,1,0,8.4,78.1,7.63,33.2,,,
"	1FEFFEC",2022-12-05T18:31:21,0xa008044e100761df040000,1,0,8.4,78.16,7.97,33.4,,,
"	1FEFFEC",2022-12-05T18:41:21,0xa008054e130801df050000,1,0,8.5,78.19,8.1,33.5,,,
"	1FEFFEC",2022-12-05T18:51:20,0xa008074e16073fdf080000,1,0,8.7,78.22,7.63,33.8,,,
"	1FEFFEC",2022-12-05T19:01:21,0xa008054e1a075fdf070000,1,0,8.5,78.26,7.95,33.7,,,
"	1FEFFEC",2022-12-05T19:11:21,0xa008064e1b0805df080000,1,0,8.6,78.27,8.5,33.8,,,
"	1FEFFEC",2022-12-05T19:21:20,0xa008054e1d0745df070000,1,0,8.5,78.29,7.69,33.7,,,
"	1FEFFEC",2022-12-05T19:31:21,0xa008054e1e075fdf070000,1,0,8.5,78.3,7.95,33.7,,,
"	1FEFFEC",2022-12-05T19:41:21,0xa008034e1f0739df060000,1,0,8.3,78.31,7.57,33.6,,,
"	1FEFFEC",2022-12-05T19:51:21,0xa008034e230755df060000,1,0,8.3,78.35,7.85,33.6,,,
"	1FEFFEC",2022-12-05T20:01:20,0xa008034e220763df060000,1,0,8.3,78.34,7.99,33.6,,,
"	1FEFFEC",2022-12-05T20:11:21,0xa008014e27074fdf050000,1,0,8.1,78.39,7.79,33.5,,,
"	1FEFFEC",2022-12-05T20:21:21,0xa008024e290749df070000,1,0,8.2,78.41,7.73,33.7,,,
"	1FEFFEC",2022-12-05T20:31:21,0xa007624e29074ddf030000,1,0,7.98,78.41,7.77,33.3,,,
"	1FEFFEC",2022-12-05T20:41:21,0xa007614e2b073bdf020000,1,0,7.97,78.43,7.59,33.2,,,
"	1FEFFEC",2022-12-05T20:51:20,0xa0075f4e2a075bdf000000,1,0,7.95,78.42,7.91,33,,,
"	1FEFFEC",2022-12-05T21:01:21,0xa0075a4e26073dde5e0000,1,0,7.9,78.38,7.61,34.94,,,
"	1FEFFEC",2022-12-05T21:11:21,0xa007564e290715de5b0000,1,0,7.86,78.41,7.21,34.91,,,
"	1FEFFEC",2022-12-05T21:21:21,0xa0074e4e23072bde510000,1,0,7.78,78.35,7.43,34.81,,,
"	1FEFFEC",2022-12-05T21:31:21,0xa007454e1b0717de470000,1,0,7.69,78.27,7.23,34.71,,,
"	1FEFFEC",2022-12-05T21:41:21,0xa007404e16070fde410000,1,0,7.64,78.22,7.15,34.65,,,
"	1FEFFEC",2022-12-05T21:51:21,0xa007414e1d0737de430000,1,0,7.65,78.29,7.55,34.67,,,
"	1FEFFEC",2022-12-05T22:01:21,0xa007444e260723de480000,1,0,7.68,78.38,7.35,34.72,,,
"	1FEFFEC",2022-12-05T22:11:21,0xa0073d4e27071bde410000,1,0,7.61,78.39,7.27,34.65,,,
"	1FEFFEC",2022-12-05T22:21:21,0xa007334e1c0711de350000,1,0,7.51,78.28,7.17,34.53,,,
"	1FEFFEC",2022-12-05T22:31:21,0xa0072e4e160717de2f0000,1,0,7.46,78.22,7.23,34.47,,,
"	1FEFFEC",2022-12-05T22:41:21,0xa0072c4e13070dde2c0000,1,0,7.44,78.19,7.13,34.44,,,
"	1FEFFEC",2022-12-05T22:51:21,0xa007274e130649de270000,1,0,7.39,78.19,6.73,34.39,,,
"	1FEFFEC",2022-12-05T23:01:21,0xa0071f4e0f064fde1e0000,1,0,7.31,78.15,6.79,34.3,,,
"	1FEFFEC",2022-12-05T23:11:21,0xa0071b4e0f0719de1a0000,1,0,7.27,78.15,7.25,34.26,,,
"	1FEFFEC",2022-12-05T23:21:21,0xa007184e0d0663de170000,1,0,7.24,78.13,6.99,34.23,,,
"	1FEFFEC",2022-12-05T23:31:21,0xa007094d620635de050000,1,0,7.9,77.98,6.53,34.5,,,
"	1FEFFEC",2022-12-05T23:41:21,0xa006614d520639dd5a0000,1,0,6.97,77.82,6.57,35.9,,,
"	1FEFFEC",2022-12-05T23:51:21,0xa006594d4a064bdd500000,1,0,6.89,77.74,6.75,35.8,,,
"	1FEFFEC",2022-12-06T00:01:21,0xa006584d4b063ddd4f0000,1,0,6.88,77.75,6.61,35.79,,,
"	1FEFFEC",2022-12-06T00:11:21,0xa0065e4d500651dd560000,1,0,6.94,77.8,6.81,35.86,,,
"	1FEFFEC",2022-12-06T00:21:21,0xa007084d5f0723de030000,1,0,7.8,77.95,7.35,34.3,,,
"	1FEFFEC",2022-12-06T00:31:20,0xa007144e0b0713de130000,1,0,7.2,78.11,7.19,34.19,,,
"	1FEFFEC",2022-12-06T00:41:21,0xa007224e170739de230000,1,0,7.34,78.23,7.57,34.35,,,
"	1FEFFEC",2022-12-06T00:51:21,0xa007284e1b0701de2a0000,1,0,7.4,78.27,7.1,34.42,,,
"	1FEFFEC",2022-12-06T01:01:21,0xa007264e170661de270000,1,0,7.38,78.23,6.97,34.39,,,
"	1FEFFEC",2022-12-06T01:11:21,0xa0071b4e0e0639de1a0000,1,0,7.27,78.14,6.57,34.26,,,
"	1FEFFEC",2022-12-06T01:21:21,0xa007114e08064dde0f0000,1,0,7.17,78.8,6.77,34.15,,,
"	1FEFFEC",2022-12-06T01:31:21,0xa0070e4d600655de0a0000,1,0,7.14,77.96,6.85,34.1,,,
"	1FEFFEC",2022-12-06T01:41:21,0xa007104d5f071dde0b0000,1,0,7.16,77.95,7.29,34.11,,,
"	1FEFFEC",2022-12-06T01:51:21,0xa007164d5f0663de110000,1,0,7.22,77.95,6.99,34.17,,,
"	1FEFFEC",2022-12-06T02:01:21,0xa007194e000661de150000,1,0,7.25,78,6.97,34.21,,,
"	1FEFFEC",2022-12-06T02:11:21,0xa0071e4e040711de1b0000,1,0,7.3,78.4,7.17,34.27,,,
"	1FEFFEC",2022-12-06T02:21:21,0xa007254e0c0715de240000,1,0,7.37,78.12,7.21,34.36,,,
"	1FEFFEC",2022-12-06T02:31:21,0xa0072b4e110721de2b0000,1,0,7.43,78.17,7.33,34.43,,,
"	1FEFFEC",2022-12-06T02:41:21,0xa007304e17071bde310000,1,0,7.48,78.23,7.27,34.49,,,
"	1FEFFEC",2022-12-06T02:51:21,0xa007344e18072fde350000,1,0,7.52,78.24,7.47,34.53,,,
"	1FEFFEC",2022-12-06T03:01:21,0xa007374e1b0743de390000,1,0,7.55,78.27,7.67,34.57,,,
"	1FEFFEC",2022-12-06T03:11:21,0xa007374e1a0721de390000,1,0,7.55,78.26,7.33,34.57,,,
"	1FEFFEC",2022-12-06T03:21:21,0xa007384e1a072fde3a0000,1,0,7.56,78.26,7.47,34.58,,,
"	1FEFFEC",2022-12-06T03:31:21,0xa007384e1a071dde3a0000,1,0,7.56,78.26,7.29,34.58,,,
"	1FEFFEC",2022-12-06T03:41:21,0xa007364e180711de370000,1,0,7.54,78.24,7.17,34.55,,,
"	1FEFFEC",2022-12-06T03:51:21,0xa007344e170743de350000,1,0,7.52,78.23,7.67,34.53,,,
"	1FEFFEC",2022-12-06T04:01:21,0xa007314e140717de310000,1,0,7.49,78.2,7.23,34.49,,,
"	1FEFFEC",2022-12-06T04:11:21,0xa0072e4e100701de2e0000,1,0,7.46,78.16,7.1,34.46,,,
"	1FEFFEC",2022-12-06T04:21:21,0xa0072c4e100659de2c0000,1,0,7.44,78.16,6.89,34.44,,,
"	1FEFFEC",2022-12-06T04:31:21,0xa007274e0b0705de260000,1,0,7.39,78.11,7.5,34.38,,,
"	1FEFFEC",2022-12-06T04:41:21,0xa007264e0a065bde240000,1,0,7.38,78.1,6.91,34.36,,,
"	1FEFFEC",2022-12-06T04:51:21,0xa0071f4e07070dde1d0000,1,0,7.31,78.7,7.13,34.29,,,
"	1FEFFEC",2022-12-06T05:01:21,0xa0071b4e030651de180000,1,0,7.27,78.3,6.81,34.24,,,
"	1FEFFEC",2022-12-06T05:11:21,0xa0071a4e040641de170000,1,0,7.26,78.4,6.65,34.23,,,
"	1FEFFEC",2022-12-06T05:21:21,0xa007154e010661de120000,1,0,7.21,78.1,6.97,34.18,,,
"	1FEFFEC",2022-12-06T05:31:21,0xa0070f4d63064bde0b0000,1,0,7.15,77.99,6.75,34.11,,,
"	1FEFFEC",2022-12-06T05:41:21,0xa0070d4e04064dde0a0000,1,0,7.13,78.4,6.77,34.1,,,
"	1FEFFEC",2022-12-06T05:51:21,0xa007104e0b0651de0f0000,1,0,7.16,78.11,6.81,34.15,,,
"	1FEFFEC",2022-12-06T06:01:21,0xa007144e13070dde140000,1,0,7.2,78.19,7.13,34.2,,,
"	1FEFFEC",2022-12-06T06:11:21,0xa007174e170661de180000,1,0,7.23,78.23,6.97,34.24,,,
"	1FEFFEC",2022-12-06T06:21:21,0xa007194e150703de1a0000,1,0,7.25,78.21,7.3,34.26,,,
"	1FEFFEC",2022-12-06T06:31:21,0xa0071a4e180661de1b0000,1,0,7.26,78.24,6.97,34.27,,,
"	1FEFFEC",2022-12-06T06:41:21,0xa0071a4e170703de1b0000,1,0,7.26,78.23,7.3,34.27,,,
"	1FEFFEC",2022-12-06T06:51:21,0xa007164e140719de160000,1,0,7.22,78.2,7.25,34.22,,,
"	1FEFFEC",2022-12-06T07:01:21,0xa007154e0f0717de140000,1,0,7.21,78.15,7.23,34.2,,,
"	1FEFFEC",2022-12-06T07:11:21,0xa007184e0f0655de170000,1,0,7.24,78.15,6.85,34.23,,,
"	1FEFFEC",2022-12-06T07:21:21,0xa0071a4e100707de1a0000,1,0,7.26,78.16,7.7,34.26,,,
"	1FEFFEC",2022-12-06T07:31:21,0xa007194e0e065bde180000,1,0,7.25,78.14,6.91,34.24,,,
"	1FEFFEC",2022-12-06T07:41:21,0xa007194e0c0711de180000,1,0,7.25,78.12,7.17,34.24,,,
"	1FEFFEC",2022-12-06T07:51:21,0xa007194e0b0663de180000,1,0,7.25,78.11,6.99,34.24,,,
"	1FEFFEC",2022-12-06T08:01:21,0xa0071a4e0a0641de180000,1,0,7.26,78.1,6.65,34.24,,,
"	1FEFFEC",2022-12-06T08:11:21,0xa0071d4e0b0711de1c0000,1,0,7.29,78.11,7.17,34.28,,,
"	1FEFFEC",2022-12-06T08:21:21,0xa007224e110735de220000,1,0,7.34,78.17,7.53,34.34,,,
"	1FEFFEC",2022-12-06T08:31:21,0xa0072a4e1a070dde2c0000,1,0,7.42,78.26,7.13,34.44,,,
"	1FEFFEC",2022-12-06T08:41:21,0xa007304e200749de330000,1,0,7.48,78.32,7.73,34.51,,,
"	1FEFFEC",2022-12-06T08:51:21,0xa0073e4e270753de420000,1,0,7.62,78.39,7.83,34.66,,,
"	1FEFFEC",2022-12-06T09:01:21,0xa0074a4e2d0751de4f0000,1,0,7.74,78.45,7.81,34.79,,,
"	1FEFFEC",2022-12-06T09:11:21,0xa0075b4e34080fde620000,1,0,7.91,78.52,8.15,34.98,,,
"	1FEFFEC",2022-12-06T09:21:21,0xa008074e3a082ddf0f0000,1,0,8.7,78.58,8.45,33.15,,,
"	1FEFFEC",2022-12-06T09:31:21,0xa008174e3e0827df200000,1,0,8.23,78.62,8.39,33.32,,,
"	1FEFFEC",2022-12-06T09:41:21,0xa008264e420835df300000,1,0,8.38,78.66,8.53,33.48,,,
"	1FEFFEC",2022-12-06T09:51:21,0xa0083b4e41085fdf440000,1,0,8.59,78.65,8.95,33.68,,,
"	1FEFFEC",2022-12-06T10:01:21,0xa0084e4e440927df580000,1,0,8.78,78.68,9.39,33.88,,,
"	1FEFFEC",2022-12-06T10:11:21,0xa009074e46094fe0110000,1,0,9.7,78.7,9.79,32.17,,,
"	1FEFFEC",2022-12-06T10:21:21,0xa009254e410a0be02e0000,1,0,9.37,78.65,10.11,32.46,,,
"	1FEFFEC",2022-12-06T10:31:21,0xa009494e330b01e0500000,1,0,9.73,78.51,11.1,32.8,,,
"	1FEFFEC",2022-12-06T10:41:21,0xa00a114e130a61e1110000,1,0,10.17,78.19,10.97,31.17,,,
"	1FEFFEC",2022-12-06T10:51:21,0xa00a474d580b49e1410000,1,0,10.71,77.88,11.73,31.65,,,
"	1FEFFEC",2022-12-06T11:01:21,0xa00b114d2f0b29e2030000,1,0,11.17,77.47,11.41,30.3,,,
"	1FEFFEC",2022-12-06T11:11:21,0xa00b1d4c220b05e15c0000,1,0,11.29,76.34,11.5,31.92,,,
"	1FEFFEC",2022-12-06T11:21:21,0xa00b104a300a17e12a0000,1,0,11.16,74.48,10.23,31.42,,,
"	1FEFFEC",2022-12-06T11:31:21,0xa00b0d49460a33e1170000,1,0,11.13,73.7,10.51,31.23,,,
"	1FEFFEC",2022-12-06T11:41:21,0xa00b0d4a420b09e12b0000,1,0,11.13,74.66,11.9,31.43,,,
"	1FEFFEC",2022-12-06T11:51:21,0xa00b1c4b030b33e1410000,1,0,11.28,75.3,11.51,31.65,,,
"	1FEFFEC",2022-12-06T12:01:21,0xa00b2e4b390b55e15e0000,1,0,11.46,75.57,11.85,31.94,,,
"	1FEFFEC",2022-12-06T12:11:21,0xa00b434b200b3de20a0000,1,0,11.67,75.32,11.61,30.1,,,
"	1FEFFEC",2022-12-06T12:21:21,0xa00b4b4a5d0b27e20a0000,1,0,11.75,74.93,11.39,30.1,,,
"	1FEFFEC",2022-12-06T12:31:21,0xa00b524a160b29e2030000,1,0,11.82,74.22,11.41,30.3,,,
"	1FEFFEC",2022-12-06T12:31:35,0xc00000ffeb60870309bc3c,1,0,,,,,0,,
"	1FEFFEC",2022-12-06T12:41:21,0xa00b5249500b25e15e0000,1,0,11.82,73.8,11.37,31.94,,,
"	1FEFFEC",2022-12-06T12:51:21,0xa00b5349400b33e15c0000,1,0,11.83,73.64,11.51,31.92,,,
"	1FEFFEC",2022-12-06T13:01:21,0xa00b52492c0b3fe1570000,1,0,11.82,73.44,11.63,31.87,,,
"	1FEFFEC",2022-12-06T13:11:21,0xa00b5749300b45e15d0000,1,0,11.87,73.48,11.69,31.93,,,
"	1FEFFEC",2022-12-06T13:21:21,0xa00b5349270b2fe1570000,1,0,11.83,73.39,11.47,31.87,,,
"	1FEFFEC",2022-12-06T13:31:21,0xa00b4f49380b2de1570000,1,0,11.79,73.56,11.45,31.87,,,
"	1FEFFEC",2022-12-06T13:41:21,0xa00b4e49580b39e15c0000,1,0,11.78,73.88,11.57,31.92,,,
"	1FEFFEC",2022-12-06T13:51:21,0xa00b47494b0b17e1520000,1,0,11.71,73.75,11.23,31.82,,,
"	1FEFFEC",2022-12-06T14:01:21,0xa00b404a180a55e1550000,1,0,11.64,74.24,10.85,31.85,,,
"	1FEFFEC",2022-12-06T14:11:21,0xa00b2c49540a0fe1390000,1,0,11.44,73.84,10.15,31.57,,,
"	1FEFFEC",2022-12-06T14:21:21,0xa00a4d47450923e02f0000,1,0,10.77,71.69,9.35,32.47,,,
"	1FEFFEC",2022-12-06T14:31:20,0xa00a084763085bdf540000,1,0,10.8,71.99,8.91,33.84,,,
"	1FEFFEC",2022-12-06T14:41:21,0xa00931483a0831df250000,1,0,9.49,72.58,8.49,33.37,,,
"	1FEFFEC",2022-12-06T14:51:21,0xa0091949450813df230000,1,0,9.25,73.69,8.19,33.35,,,
"	1FEFFEC",2022-12-06T15:01:21,0xa009024a3a0807df1e0000,1,0,9.2,74.58,8.7,33.3,,,
"	1FEFFEC",2022-12-06T15:11:21,0xa0084c4b010813df0d0000,1,0,8.76,75.1,8.19,33.13,,,
"	1FEFFEC",2022-12-06T15:21:21,0xa008344b0f0745de5b0000,1,0,8.52,75.15,7.69,34.91,,,
"	1FEFFEC",2022-12-06T15:31:21,0xa0081b4b020751de400000,1,0,8.27,75.2,7.81,34.64,,,
"	1FEFFEC",2022-12-06T15:41:21,0xa0075c4a58071bde1a0000,1,0,7.92,74.88,7.27,34.26,,,
"	1FEFFEC",2022-12-06T15:51:21,0xa0073a4a5c0627dd5d0000,1,0,7.58,74.92,6.39,35.93,,,
"	1FEFFEC",2022-12-06T16:01:21,0xa007144a5b0629dd370000,1,0,7.2,74.91,6.41,35.55,,,
"	1FEFFEC",2022-12-06T16:11:21,0xa006554a50062bdd110000,1,0,6.85,74.8,6.43,35.17,,,
"	1FEFFEC",2022-12-06T16:21:21,0xa006344a570525dc560000,1,0,6.52,74.87,5.37,36.86,,,
"	1FEFFEC",2022-12-06T16:31:21,0xa006124b03052bdc370000,1,0,6.18,75.3,5.43,36.55,,,
"	1FEFFEC",2022-12-06T16:41:21,0xa0060c4b1f0619dc370000,1,0,6.12,75.31,6.25,36.55,,,
"	1FEFFEC",2022-12-06T16:51:21,0xa0060b4b470623dc3e0000,1,0,6.11,75.71,6.35,36.62,,,
"	1FEFFEC",2022-12-06T17:01:21,0xa006174c100649dc530000,1,0,6.23,76.16,6.73,36.83,,,
"	1FEFFEC",2022-12-06T17:11:21,0xa006234c2f0657dd010000,1,0,6.35,76.47,6.87,35.1,,,
"	1FEFFEC",2022-12-06T17:21:21,0xa006384c3f0709dd190000,1,0,6.56,76.63,7.9,35.25,,,
"	1FEFFEC",2022-12-06T17:31:21,0xa006474c310725dd250000,1,0,6.71,76.49,7.37,35.37,,,
"	1FEFFEC",2022-12-06T17:41:21,0xa006574c270653dd330000,1,0,6.87,76.39,6.83,35.51,,,
"	1FEFFEC",2022-12-06T17:51:21,0xa007034c1f0739dd420000,1,0,7.3,76.31,7.57,35.66,,,
"	1FEFFEC",2022-12-06T18:01:20,0xa007104c0b071ddd4b0000,1,0,7.16,76.11,7.29,35.75,,,
"	1FEFFEC",2022-12-06T18:11:21,0xa007194b480739dd4c0000,1,0,7.25,75.72,7.57,35.76,,,
"	1FEFFEC",2022-12-06T18:21:21,0xa007234b2a071fdd500000,1,0,7.35,75.42,7.31,35.8,,,
"	1FEFFEC",2022-12-06T18:31:21,0xa0072c4b06071fdd520000,1,0,7.44,75.6,7.31,35.82,,,
"	1FEFFEC",2022-12-06T18:41:21,0xa0072e4a3c0701dd4a0000,1,0,7.46,74.6,7.1,35.74,,,
"	1FEFFEC",2022-12-06T18:51:21,0xa007264a02065fdd370000,1,0,7.38,74.2,6.95,35.55,,,
"	1FEFFEC",2022-12-06T19:01:21,0xa0071c493c0643dd240000,1,0,7.28,73.6,6.67,35.36,,,
"	1FEFFEC",2022-12-06T19:11:21,0xa0070b491a0629dd0d0000,1,0,7.11,73.26,6.41,35.13,,,
"	1FEFFEC",2022-12-06T19:21:21,0xa0065a49090617dc580000,1,0,6.9,73.9,6.23,36.88,,,
"	1FEFFEC",2022-12-06T19:31:20,0xa00646485e0557dc410000,1,0,6.7,72.94,5.87,36.65,,,
"	1FEFFEC",2022-12-06T19:41:21,0xa006324859053bdc2c0000,1,0,6.5,72.89,5.59,36.44,,,
"	1FEFFEC",2022-12-06T19:51:21,0xa0061c48600529dc180000,1,0,6.28,72.96,5.41,36.24,,,
"	1FEFFEC",2022-12-06T20:01:21,0xa0060649000527dc020000,1,0,6.6,73,5.39,36.2,,,
"	1FEFFEC",2022-12-06T20:11:21,0xa0055649110509db560000,1,0,5.86,73.17,5.9,37.86,,,
"	1FEFFEC",2022-12-06T20:21:21,0xa005434924045bdb470000,1,0,5.67,73.36,4.91,37.71,,,
"	1FEFFEC",2022-12-06T20:31:21,0xa00533493b0447db3b0000,1,0,5.51,73.59,4.71,37.59,,,
"	1FEFFEC",2022-12-06T20:41:21,0xa0052649490449db310000,1,0,5.38,73.73,4.73,37.49,,,
"	1FEFFEC",2022-12-06T20:51:21,0xa0051b4a010443db2c0000,1,0,5.27,74.1,4.67,37.44,,,
"	1FEFFEC",2022-12-06T21:01:21,0xa0050f4a0f043fdb220000,1,0,5.15,74.15,4.63,37.34,,,
"	1FEFFEC",2022-12-06T21:11:21,0xa005084a2e0441db220000,1,0,5.8,74.46,4.65,37.34,,,
"	1FEFFEC",2022-12-06T21:21:21,0xa005044a5b0459db270000,1,0,5.4,74.91,4.89,37.39,,,
"	1FEFFEC",2022-12-06T21:31:20,0xa0050a4b30045fdb380000,1,0,5.1,75.48,4.95,37.56,,,
"	1FEFFEC",2022-12-06T21:41:21,0xa0050f4b5e0527db460000,1,0,5.15,75.94,5.39,37.7,,,
"	1FEFFEC",2022-12-06T21:51:21,0xa005134c1c0519db510000,1,0,5.19,76.28,5.25,37.81,,,
"	1FEFFEC",2022-12-06T22:01:21,0xa0051b4c390541db5f0000,1,0,5.27,76.57,5.65,37.95,,,
"	1FEFFEC",2022-12-06T22:11:21,0xa005244c570529dc0a0000,1,0,5.36,76.87,5.41,36.1,,,
"	1FEFFEC",2022-12-06T22:21:21,0xa005324d05053ddc1b0000,1,0,5.5,77.5,5.61,36.27,,,
"	1FEFFEC",2022-12-06T22:31:21,0xa0053d4d180561dc2a0000,1,0,5.61,77.24,5.97,36.42,,,
"	1FEFFEC",2022-12-06T22:41:21,0xa005474d250549dc370000,1,0,5.71,77.37,5.73,36.55,,,
"	1FEFFEC",2022-12-06T22:51:21,0xa005524d32053fdc440000,1,0,5.82,77.5,5.63,36.68,,,
"	1FEFFEC",2022-12-06T23:01:21,0xa005594d360541dc4c0000,1,0,5.89,77.54,5.65,36.76,,,
"	1FEFFEC",2022-12-06T23:11:21,0xa005534d2f051ddc450000,1,0,5.83,77.47,5.29,36.69,,,
"	1FEFFEC",2022-12-06T23:21:21,0xa005404d06044fdc2a0000,1,0,5.64,77.6,4.79,36.42,,,
"	1FEFFEC",2022-12-06T23:31:21,0xa005284c210451dc030000,1,0,5.4,76.33,4.81,36.3,,,
"	1FEFFEC",2022-12-06T23:41:21,0xa005134b4d0421db470000,1,0,5.19,75.77,4.33,37.71,,,
"	1FEFFEC",2022-12-06T23:51:21,0xa005004b310433db2e0000,1,0,5,75.49,4.51,37.46,,,
"	1FEFFEC",2022-12-07T00:01:21,0xa004514b19040bdb160000,1,0,4.81,75.25,4.11,37.22,,,
"	1FEFFEC",2022-12-07T00:11:21,0xa004414b0d0353db040000,1,0,4.65,75.13,3.83,37.4,,,
"	1FEFFEC",2022-12-07T00:21:21,0xa004304a62040dda540000,1,0,4.48,74.98,4.13,38.84,,,
"	1FEFFEC",2022-12-07T00:31:21,0xa004204a610405da440000,1,0,4.32,74.97,4.5,38.68,,,
"	1FEFFEC",2022-12-07T00:41:21,0xa004174b0d035fda3e0000,1,0,4.23,75.13,3.95,38.62,,,
"	1FEFFEC",2022-12-07T00:51:21,0xa004174b250401da430000,1,0,4.23,75.37,4.1,38.67,,,
"	1FEFFEC",2022-12-07T01:01:20,0xa0041a4b38042dda4a0000,1,0,4.26,75.56,4.45,38.74,,,
"	1FEFFEC",2022-12-07T01:11:21,0xa004214b4f043fda550000,1,0,4.33,75.79,4.63,38.85,,,
"	1FEFFEC",2022-12-07T01:21:21,0xa004294b59042fda5f0000,1,0,4.41,75.89,4.47,38.95,,,
"	1FEFFEC",2022-12-07T01:31:21,0xa004324c0d0453db090000,1,0,4.5,76.13,4.83,37.9,,,
"	1FEFFEC",2022-12-07T01:41:21,0xa004434c320521db210000,1,0,4.67,76.5,5.33,37.33,,,
"	1FEFFEC",2022-12-07T01:51:21,0xa004574c5b0515db3e0000,1,0,4.87,76.91,5.21,37.62,,,
"	1FEFFEC",2022-12-07T02:01:21,0xa005044d12050fdb540000,1,0,5.4,77.18,5.15,37.84,,,
"	1FEFFEC",2022-12-07T02:11:21,0xa005124d1e052bdc000000,1,0,5.18,77.3,5.43,36,,,
"	1FEFFEC",2022-12-07T02:21:21,0xa0051f4d230517dc0e0000,1,0,5.31,77.35,5.23,36.14,,,
"	1FEFFEC",2022-12-07T02:31:21,0xa005264d290521dc170000,1,0,5.38,77.41,5.33,36.23,,,
"	1FEFFEC",2022-12-07T02:41:21,0xa005324d270519dc220000,1,0,5.5,77.39,5.25,36.34,,,
"	1FEFFEC",2022-12-07T02:51:21,0xa005344d280535dc240000,1,0,5.52,77.4,5.53,36.36,,,
"	1FEFFEC",2022-12-07T03:01:21,0xa005384d26050fdc280000,1,0,5.56,77.38,5.15,36.4,,,
"	1FEFFEC",2022-12-07T03:11:21,0xa0053c4d25052fdc2c0000,1,0,5.6,77.37,5.47,36.44,,,
